read	gt_length	aln_length	n_alignments	n_mat	n_sub	n_ins	n_del	n_hdel	n_ctsub	n_cgsub	n_casub	n_gasub	n_gtsub	n_atsub
d9392fcf-f7de-4e12-aa95-50fdfbaf4d9c	532	561	1000	431	27	29	74	12	17	0	2	3	1	4
d93c98a4-7a30-42eb-aecb-7da50f170f84	268	276	1000	246	4	8	18	3	3	0	0	1	0	0
d93fb24b-2427-49d8-acf5-df19d6b7b0d7	333	354	1000	308	4	21	21	9	2	0	2	0	0	0
d944c939-807e-4fe1-9223-f07b479e7aee	770	802	1000	615	47	32	108	27	23	0	6	8	0	10
d94be3ae-f77c-435f-a38d-76bb7782fb1b	751	812	1000	574	59	61	118	21	16	4	7	15	6	11
d951589b-2898-42c1-b403-50cee81d02c9	1116	1169	1000	709	157	53	250	43	38	9	23	40	10	37
d95ace78-7643-4446-9005-2294f457bdc1	373	388	1000	292	25	15	56	16	12	1	4	4	1	3
d95fcb9c-ec72-4931-ad9f-cc89e1e6ba70	270	284	1000	207	12	14	51	13	7	0	0	2	0	3
d9606f94-487a-4ff5-bc21-c5e111e273af	288	300	1000	211	16	12	61	10	7	0	2	5	0	2
d965517d-97d1-404b-8fda-17d36f33bf16	452	465	1000	432	6	13	14	3	2	1	1	1	0	1
d967c995-9733-4eeb-901a-0af853823168	286	287	1000	207	33	1	46	12	12	6	4	7	1	3
d96db96f-fe38-4122-9515-727b378f558d	251	260	1000	201	16	9	34	9	9	0	2	3	1	1
d974d37e-394d-40d7-b305-8c5cedb337ca	325	335	1000	295	4	10	26	4	1	0	0	0	1	2
d97a47c4-ff61-4da5-b09d-e23cc5b41fba	547	568	1000	522	8	21	17	4	1	1	3	3	0	0
d97cfed7-d652-451d-add5-affd15507378	142	147	1000	129	2	5	11	5	1	0	0	1	0	0
d9867ca6-b32c-4632-bf28-2f9ee87052eb	374	378	1000	348	5	4	21	5	2	0	2	1	0	0
d98aefd9-c294-4349-a54d-b5e03f117750	348	360	1000	241	35	12	72	16	13	0	5	10	3	4
d9912f8a-21cb-4c86-97a3-fab229748310	174	188	1000	135	18	14	21	8	10	1	2	3	0	2
d993e4cc-7a86-4fc8-a7de-4dd18732737f	589	610	1000	538	11	21	40	9	3	1	1	3	1	2
d9978052-496b-4fd2-9333-9734d4cc54c7	759	829	1000	570	69	70	120	18	19	3	11	17	9	10
d998421f-e199-488f-b3b7-9f3964fde025	301	313	1000	274	2	12	25	6	2	0	0	0	0	0
d99bbcf1-6d1c-4d36-b992-6e000c272301	224	230	1000	203	6	6	15	5	2	0	1	2	0	1
d99e6d27-c5fd-4358-ad60-6f252e9ddba5	470	481	1000	361	47	11	62	16	22	1	2	17	0	5
d9a076cd-4b9d-4b0e-81b3-f706f087529e	328	347	1000	229	29	19	70	11	8	1	7	8	1	4
d9a4e9cc-5ddc-44be-8120-6f151b1ea9a4	403	428	1000	298	41	25	64	14	18	0	8	7	1	7
d9a90819-25e0-4fec-9b2d-022aa6bbb397	499	521	1000	390	30	22	79	16	16	2	4	3	2	3
d9acb760-31ad-4c64-8a54-9f27f1756546	303	309	1000	284	1	6	18	2	1	0	0	0	0	0
d9b16a32-4e9c-41fa-8ba9-9966e084145a	299	316	1000	240	17	17	42	5	5	2	1	3	0	6
d9b6c57f-513d-4042-8127-dd782f3cc715	342	356	1000	255	24	14	63	15	10	1	7	3	1	2
d9b89e08-d14a-4540-8a9d-4580ac852784	309	315	1000	252	12	6	45	12	7	0	1	3	0	1
d9bf6045-fb3c-4dd2-ae94-9d6d80cf74ce	285	296	1000	183	24	11	78	10	8	1	2	8	2	3
d9c256a7-f98c-46a8-a204-8d64b481988d	329	347	1000	271	15	18	43	5	5	0	1	4	1	4
d9c91e0c-c5e6-40a0-922a-f0ea36886b8a	251	259	1000	189	20	8	42	11	7	3	1	3	0	6
d9cf378f-1666-431b-87b9-ef1a839a6d59	502	532	1000	379	34	30	89	13	16	3	2	8	1	4
d9d1939d-9290-44a6-8624-b040a22a608e	502	526	1000	417	31	24	54	11	17	0	5	4	1	4
d9d7528a-f807-4104-b6f6-425de1c1f283	293	317	1000	179	45	24	69	20	27	2	3	6	2	5
d9de8dd1-7285-4266-8a73-5956fa3b8987	508	530	1000	374	47	22	87	17	15	4	4	13	2	9
d9e4eddc-102c-447c-87f3-38e2596fb993	607	624	1000	533	17	17	57	12	6	0	2	5	3	1
d9e8b78b-3ec7-455e-afdf-fea91972dd7f	812	843	1000	596	59	31	157	25	22	9	4	12	3	9
d9ee7b61-3837-411c-b50a-3548144cd1ae	356	367	1000	258	35	11	63	14	15	2	5	7	1	5
d9f1cf38-c8a9-4569-b459-dabbb6346653	307	331	1000	213	24	24	70	8	10	2	5	1	4	2
d9f3db7b-c778-4a6d-8959-98d9d6e6fce3	445	474	1000	355	29	29	61	7	11	2	6	2	5	3
d9f847ac-b779-4641-99e7-bd34460db2c8	388	415	1000	349	12	27	27	4	3	0	3	3	0	3
d9f9ddbf-ce4c-4f3f-9588-c74c2b747778	249	261	1000	197	12	12	40	10	3	0	3	4	0	2
d9fad4e0-b1e3-42a3-ba6b-a44abf088f60	865	912	1000	628	67	47	170	47	27	1	5	13	8	13
d9fd96d2-aa47-411e-b402-98d12e530a2e	594	615	1000	417	56	21	121	11	18	2	5	15	7	9
da047297-4057-40fe-9d20-588ec2899cf9	412	423	1000	300	37	11	75	7	13	1	8	6	0	9
da0bcb71-1b8c-4489-9b2b-59b8f3db5b88	754	790	1000	541	83	36	130	21	27	11	9	16	9	11
da1050f8-759e-42a1-94b1-c0e648be887a	328	337	1000	306	5	9	17	5	2	0	0	2	0	1
da1581cb-8e8a-4699-94cd-af43a9169e7e	205	208	1000	188	3	3	14	4	1	0	1	1	0	0
da181f4a-d3ba-49b5-be2b-633548a27886	325	357	1000	248	30	32	47	8	9	2	3	4	3	9
da1daff5-a50b-4178-8e26-be55f2ca5b43	256	269	1000	218	9	13	29	11	4	0	2	0	0	3
da24a1e0-f3b4-435e-b257-8720be60017e	612	628	1000	485	30	16	97	22	13	3	2	10	1	1
da29fb68-99c2-4527-a2f1-59999e9345e9	190	200	1000	151	8	10	31	8	4	0	1	1	0	2
da302df7-f7c4-471f-b161-20b5f51173d3	352	359	1000	334	5	7	13	3	2	0	0	1	0	2
da343a7d-ae19-4802-a771-19f8f471f3e7	351	390	1000	267	37	39	47	13	12	3	7	9	2	4
da37d9e0-facf-4cdc-861c-7fbae9d4b193	371	381	1000	353	4	10	14	3	0	1	0	3	0	0
da3c7d3b-d866-40d1-be08-f926c7974159	344	357	1000	280	10	13	54	13	3	0	0	6	1	0
da3f0ecd-560e-46cc-b7db-8b0abb7a8478	378	391	1000	299	19	13	60	15	11	0	1	5	0	2
da454a34-df4b-49c7-b541-def737a8c224	379	411	1000	259	26	32	94	23	8	1	3	7	1	6
da4be3a9-bf49-496b-9d1d-0399e34b37dc	206	218	1000	143	28	12	35	5	9	1	3	6	2	7
da4e6efc-aca7-40b7-8f27-24694e93a01c	282	300	1000	219	23	18	40	8	13	0	3	4	0	3
da52dc6a-55d1-4f4a-9924-7c14a676d1cd	414	422	1000	383	10	8	21	5	7	0	0	2	0	1
da563dc9-8d6e-4e89-8a35-fa870a27d82a	357	371	1000	253	31	14	73	17	12	0	5	8	0	6
da5895cb-068e-4fc2-a235-0ee70d81e840	204	212	1000	152	27	8	25	4	12	1	4	5	1	4
da60142b-3292-42e2-af72-e4a6c7dc3abb	217	222	1000	144	15	5	58	8	2	2	1	6	2	2
da64a13b-8692-44ff-84bd-97805148cb5d	274	287	1000	227	12	13	35	9	8	1	1	1	0	1
da6bdabe-1833-47a9-8ced-531b2915f8a9	363	401	1000	259	48	38	56	14	14	2	10	14	0	8
da6e7fd2-dc8d-493f-9919-077c407b0c5c	314	319	1000	247	17	5	50	10	5	0	3	2	4	3
da703ad0-c169-44b9-93f5-c724eb2ce043	335	346	1000	315	2	11	18	3	2	0	0	0	0	0
da74b2f9-ccb8-44e0-9835-61b8889d2ff7	275	285	1000	238	6	10	31	5	1	0	0	2	0	3
da7776d0-cbe5-4b93-9de0-b8f8cc68285a	215	222	1000	183	8	7	24	6	1	0	0	1	1	5
da78cb6b-f24b-4c07-9d4c-1c7a96579d24	250	253	1000	234	3	3	13	3	2	0	0	0	1	0
da7d31a9-ce07-4733-a334-6d4ec670ae65	560	608	1000	393	45	48	122	17	16	4	6	6	4	9
ef0280a8-73ff-48c3-b8da-b7cf1fc5321d	259	269	1000	186	15	10	58	19	10	1	0	1	2	1
ef07cc56-d4bc-4127-94d3-971bdf1a4dd2	527	566	1000	452	23	39	52	13	13	2	2	3	1	2
ef0b48fd-d22f-441e-bf44-6dbef6256972	367	386	1000	259	44	19	64	15	22	0	7	5	3	7
ef11cf2f-c87b-4db2-b014-53a7d1ca2ece	231	248	1000	197	14	17	20	2	6	0	2	5	1	0
ef1673ca-31d8-48f0-a093-b17ef24058fc	498	519	1000	456	15	21	27	8	4	0	4	3	0	4
ef209585-6ff2-41b0-be32-5320d64b3f65	334	355	1000	275	14	21	45	9	9	1	0	2	1	1
ef248e33-42f3-46ce-97f4-29b6dc21a222	406	434	1000	262	34	28	110	33	8	3	4	8	4	7
ef26bb5f-5a97-4da9-b136-d6d62b45e0bb	287	293	1000	277	2	6	8	2	0	0	0	0	0	2
ef27e3f3-696e-496a-9775-a9ed22b3d3c9	432	450	1000	393	9	18	30	8	3	1	0	4	1	0
ef2abda9-8e83-413d-b338-7ef00d7c010e	394	418	1000	292	38	24	64	10	18	2	2	4	1	11
ef2b6562-b7fa-4760-88b2-6f3dcb9549ca	332	356	1000	263	22	24	47	7	7	3	6	1	1	4
ef346f1d-5065-4c74-b66f-1c531a740d4d	430	453	1000	300	44	23	86	21	19	3	5	12	3	2
ef39c956-6f12-4cbc-8169-4930115a5d47	492	510	1000	401	24	18	67	24	6	1	5	9	0	3
ef3d47d8-aae4-4ea7-bd7b-888b459edc0b	383	389	1000	369	5	6	9	2	1	0	0	3	0	1
ef41e1b9-b360-4815-a8a9-bf1bf1faba74	665	693	1000	485	55	28	125	40	27	4	3	8	2	11
ef47d468-ce36-441d-bee0-840ce97cdfb8	825	857	1000	595	88	32	142	28	28	4	9	26	6	15
ef4c9aa9-6630-45e5-9f56-12e93569b0b5	204	212	1000	149	17	8	38	9	8	1	3	1	0	4
ef5019b4-d5f2-4723-a76f-a9d72bfaff01	836	883	1000	634	68	47	134	19	37	3	5	10	7	6
ef5804dd-261f-44d3-8615-eaa4c33df6bf	301	315	1000	258	19	14	24	5	10	0	0	4	1	4
ef5a5421-bd6c-45a9-874d-013dc1fba199	683	712	1000	593	26	29	64	21	7	0	3	9	1	6
ef60ee15-8729-401e-bdaf-17ae1ff068e2	281	300	1000	236	15	19	30	8	3	2	5	3	0	2
ef63c0f0-edd2-47bd-ac3c-22149a4c62a1	339	364	1000	248	26	25	65	10	8	2	5	4	1	6
ef65c7c9-625d-467e-b7c9-7095df2ca281	474	518	1000	358	47	44	69	9	10	3	9	12	5	8
ef6733de-3d22-4ce0-bbbd-57f5f8a8b1fa	217	231	1000	205	5	14	7	2	1	0	0	2	0	2
ef6da8bd-d4b8-4e24-99ba-d4278327935a	352	387	1000	278	24	35	50	7	7	0	3	6	2	6
ef72b79f-f31f-4cf5-b47b-5b22d95fe743	206	214	1000	149	22	8	35	5	9	2	1	2	1	7
ef78ae82-df75-4328-a85a-15b0b5ff8b30	804	847	1000	594	89	43	121	28	38	4	5	19	8	15
ef79f9ee-96f9-4b92-9381-661c05462470	282	306	1000	213	18	24	51	6	9	2	1	4	0	2
ef7f71d3-2960-4dbb-b520-6c479b6c1bbf	275	304	1000	206	22	29	47	8	10	1	1	7	2	1
ef85363f-67b1-4be6-8b1e-a9704023e59f	316	335	1000	255	25	19	36	11	10	0	3	7	0	5
ef87e2a5-28c7-4724-b859-89a1d54d3f9a	283	290	1000	235	17	7	31	10	6	1	1	5	0	4
ef8e3c4a-0aa4-4e46-85b9-4294b53dd995	320	339	1000	221	36	19	63	19	12	3	3	8	1	9
ef949878-0329-4974-aae4-8eeec8a5a60f	441	468	1000	339	28	27	74	9	11	1	4	7	2	3
ef98a1f9-1769-4973-a596-88e8f35c161e	371	417	1000	310	25	46	36	8	8	2	4	4	1	6
ef9d4ad8-ab5f-458a-972d-3ec7d3d9288e	202	209	1000	139	18	7	45	14	10	1	3	1	2	1
efa20e84-26c3-4708-955a-2fce3f9b437c	552	563	1000	446	37	11	69	16	14	1	2	14	2	4
efaab4ff-41b8-46ca-a51b-173356e892c8	206	221	1000	172	10	15	24	3	6	0	0	3	0	1
efb6d66c-d555-4285-9ff9-ab628a7973e7	228	235	1000	210	0	7	18	2	0	0	0	0	0	0
efba27ff-c25d-4c80-bf94-563eba3645f4	87	92	1000	62	10	5	15	0	6	0	2	1	1	0
efbd6639-00b7-4ceb-83f9-4ee22da5269e	317	336	1000	212	42	19	63	16	22	1	10	6	1	2
efc5ee3d-8c9d-4220-85c8-a211b289a1e5	194	206	1000	162	13	12	19	5	6	0	0	1	1	5
efc95f4a-bd36-452a-933e-4daadaae15b9	322	334	1000	307	2	12	13	5	0	0	0	0	1	1
efcd2641-3f91-440e-bd3d-478d877071b8	352	366	1000	321	2	14	29	6	1	0	0	0	0	1
efd0b461-dc77-40a2-ac90-3e91b1d408e1	434	452	1000	309	45	18	80	14	21	1	9	7	2	5
efd4eb4a-6137-4b98-adeb-9bcabfde6800	216	222	1000	177	11	6	28	5	5	0	1	3	0	2
efd9c506-6109-47f3-9eac-93c200c308a2	446	452	1000	417	4	6	25	4	1	1	0	1	0	1
efde887c-8790-4c94-bb97-162e2295cdd7	138	144	1000	108	8	6	22	7	2	0	0	4	1	1
efe35dc8-b9a3-48bc-b782-2a6dab522aeb	241	248	1000	196	16	7	29	6	7	1	1	0	0	7
efe5a4f7-bfe9-4836-9b7e-2a6c8b610211	359	382	1000	273	26	23	60	16	10	3	3	4	1	5
efea4c81-0b8b-438a-8476-09332c3df9ec	373	390	1000	281	36	17	56	12	23	1	4	3	1	4
efefa777-3c10-4e99-9275-d5d5e9004fe8	382	398	1000	254	48	16	80	21	26	0	5	8	2	7
eff41814-f891-4558-b3b8-b9f633688f55	602	620	1000	556	5	18	41	6	3	0	0	0	0	2
eff9fb20-ef64-4836-9da9-3bbdffbd15b9	767	803	1000	546	76	36	145	45	37	3	5	18	4	9
effde29e-3764-443f-83fc-647d93f44721	705	732	1000	604	25	27	76	11	13	3	5	1	0	3
f001e242-f5ca-4538-a669-c93fa21c70f9	295	324	1000	243	20	29	32	5	9	0	3	4	1	3
f007725b-53af-450a-b765-f37e5390a7a7	202	211	1000	136	23	9	43	5	7	1	2	4	3	6
f00c033e-1b6e-40cb-86cb-6f69b05322b9	259	279	1000	162	29	20	68	6	10	3	2	6	1	7
f012d233-5f9b-483f-a60b-a11654db0efe	491	506	1000	452	9	15	30	12	3	0	0	2	0	4
f01758a7-8593-48d8-bdce-54fe1f03e68a	291	306	1000	221	19	15	51	9	9	1	1	2	3	3
f01b18d3-5952-4ceb-b228-36fb5d7a0290	391	404	1000	272	47	13	72	18	18	4	5	5	6	9
f01cc3b0-554c-4f84-b98c-5a120a738e40	362	372	1000	308	19	10	35	7	7	1	1	4	0	6
f0283135-a658-4784-aa59-a5da2cfdca55	257	271	1000	195	23	14	39	10	10	4	0	4	0	5
f02da1cc-b40e-451d-8627-c5caf0a92a1c	221	267	1000	181	19	46	21	6	6	1	3	3	0	6
f03226bb-4a99-4009-a7c4-56831e610adf	289	302	1000	268	7	13	14	4	2	0	1	0	2	2
f03ad17e-b4f1-42d8-84f9-e9548ed3ba69	381	392	1000	330	12	11	39	13	6	0	0	2	0	4
f03df1fc-726d-434d-b515-d68f0c850151	175	184	1000	138	6	9	31	10	1	0	1	4	0	0
f0415a80-8f8c-4a75-86fd-10e7cd5a2eb4	367	389	1000	269	40	22	58	7	12	3	9	1	0	15
f04317c1-ec30-4ddc-b3f7-f79816b172e1	214	227	1000	177	13	13	24	4	2	3	2	2	0	4
f0451063-2f34-49ba-b790-4abc1ad22e6d	203	214	1000	161	17	11	25	3	5	1	2	3	0	6
f049abf5-e2d4-4c41-8331-348c8313d2fe	221	230	1000	161	16	9	44	7	7	1	0	5	0	3
f04c6beb-c01b-496c-95c8-17ac7e67ef0b	365	373	1000	326	10	8	29	5	4	1	1	2	0	2
f04e3dcf-bd75-47b6-a0e0-610a8e300630	430	461	1000	289	40	31	101	12	13	2	7	11	2	5
f055be41-d2aa-43b9-a7c8-49b8424e3196	328	345	1000	298	8	17	22	6	5	0	0	1	0	2
f05a5dd6-74b8-4aa2-bc57-e32b86bcc1fc	423	433	1000	405	4	10	14	4	4	0	0	0	0	0
f05bfb62-9ea1-40e4-85dd-24270db0858d	609	681	1000	518	34	72	57	11	13	0	5	5	3	8
f0601464-be26-49d0-93a7-3d1ebb1f9894	550	565	1000	513	9	15	28	5	3	1	0	2	0	3
f062af98-f7ee-46e9-b409-bcda2d3d2bce	249	305	1000	172	22	56	55	8	5	2	0	10	2	3
f0665571-8a71-4924-b85a-12ae100c6079	311	324	1000	271	12	13	28	7	6	0	3	1	0	2
f06a28ee-fb95-4d73-93e6-7d6fc3e7dc86	175	182	1000	149	7	7	19	5	4	0	0	1	0	2
f0700c4a-e6b2-434c-93b5-dc8956348498	284	310	1000	198	19	26	67	27	6	1	3	4	2	3
f0737ebc-a318-4982-afe2-bddef76556d3	447	457	1000	408	11	10	28	10	1	0	3	2	3	2
f076910c-203b-4463-959f-d95082e83c74	232	241	1000	190	8	9	34	5	2	0	2	2	0	2
f07ea8c3-24d5-40a1-a249-a7756b96d8b2	372	390	1000	329	12	18	31	6	5	0	1	3	0	3
f0847308-d115-425d-a790-59d7e18102ae	310	325	1000	279	5	15	26	6	3	0	0	0	0	2
f0907f67-d7e8-400a-835c-0d29eeca562b	358	379	1000	268	17	21	73	13	5	1	2	5	2	2
f092bd1a-055a-4571-99cd-e9364f7bc33a	278	282	1000	238	11	4	29	6	5	0	2	1	1	2
f094613c-0b5f-4cab-ad02-1071c2c9f353	203	211	1000	184	3	8	16	3	2	0	0	0	0	1
f099f527-f9a5-4b7d-97cf-d75e11f51832	248	255	1000	215	4	7	29	5	0	0	0	1	1	2
f0a08bc8-9304-46ae-84a7-bcad73504bea	429	453	1000	361	26	24	42	3	14	0	3	4	3	2
f0a42d8a-089b-499f-a557-f9834b7c30a6	675	705	1000	454	66	30	155	48	18	4	11	23	2	8
f0a7c4ac-6a7b-4e22-ba33-50b4eca9fc3d	224	239	1000	162	21	15	41	10	9	4	3	4	0	1
f0ae0a94-103b-4847-ba76-cd9cbd78758b	231	235	36	221	0	4	10	2	0	0	0	0	0	0
f0b17198-532d-47be-8736-2a7380b70a62	270	281	1000	174	34	11	62	15	15	1	4	6	1	7
f0b4ddc3-f0c9-4efe-88a4-29189e078968	284	303	1000	203	24	19	57	6	7	3	5	5	1	3
f0b83342-f08c-4b15-83ba-988e4bb542e4	332	342	1000	287	4	10	41	15	2	0	0	1	0	1
f0bf7e0b-c56c-485b-bbe8-f007644c5efd	544	568	1000	412	45	24	87	10	16	2	8	8	4	7
f0c690be-99fc-4513-8239-0623ebc64527	205	209	576	200	1	4	4	1	1	0	0	0	0	0
f0cb4357-7d5e-4157-b92e-e78319362b5f	332	342	1000	277	14	10	41	14	10	0	1	1	1	1
f0d3c290-0497-4b2a-bbca-bcb34aa18439	214	220	1000	160	30	6	24	4	13	1	1	9	2	4
f0d859e8-b16d-4e13-863b-b8e0ce3bff03	305	314	1000	273	8	9	24	7	3	0	1	1	0	3
f0dcfe4e-f039-477a-8eda-e4a656a92b6d	407	424	1000	293	29	17	85	23	9	2	4	6	3	5
f0e420c3-919e-464b-9f1e-c9ed5657e3b6	522	553	1000	377	52	31	93	14	20	2	7	11	3	9
f0eb6c24-0cf8-471a-916b-6765a6b4993c	385	397	1000	362	8	12	15	3	4	0	1	2	0	1
f0ef1f93-5f84-419e-940d-3b3f22ad1d70	405	416	1000	329	19	11	57	14	9	1	4	3	0	2
f0f4f51e-be0a-4ccf-8d3a-6c537dda5753	699	724	1000	500	62	25	137	51	29	2	1	17	3	10
f0f6bd8a-5841-4847-a328-808059164bd2	342	360	1000	279	14	18	49	9	7	1	2	1	2	1
2aab4336-f735-4490-b85d-43bc13d58d80	238	262	1000	177	19	24	42	5	2	1	5	3	7	1
2aae468b-3bc2-4dae-82cd-f64d6e81215e	213	216	648	202	1	3	10	4	1	0	0	0	0	0
2ab343f8-be45-41f8-9267-6e9768089403	495	506	1000	457	9	11	29	8	4	0	0	3	1	1
2ab650c9-8ffc-4038-a0ac-ec3336123d1a	512	537	1000	405	27	25	80	15	11	1	2	4	1	8
2abc92a6-d341-49ee-9fe9-b993121d6cb5	515	536	1000	376	41	21	98	23	15	7	4	7	2	6
2ac12d43-f328-4b18-a66c-a04454a40c0d	236	255	1000	166	36	19	34	7	17	3	3	4	2	7
2ac74608-2426-4b6d-801d-ad49532d72cc	370	389	1000	301	20	19	49	11	11	3	1	1	1	3
2aca04bd-31a0-4bf0-a43a-2925c438271b	247	258	1000	193	17	11	37	11	4	0	4	3	0	6
2acd0df7-cdb8-4736-9bdd-25a4a9a7a82f	211	221	1000	149	18	10	44	9	6	0	1	4	1	6
2acfed23-428c-4030-9371-7cf3b899c704	469	480	1000	437	8	11	24	8	2	2	2	1	0	1
2ad2cf87-055c-4285-8431-eaeeb1822b42	697	732	1000	488	66	35	143	18	17	4	13	12	3	17
2ad5e056-5294-4cec-9131-772f56a41474	340	352	1000	241	34	12	65	20	14	0	3	5	2	10
2ade0439-bcdb-4d24-8e7a-24cc7fdcfac5	281	311	1000	240	13	30	28	5	3	1	1	3	0	5
2aeafc46-3047-4423-81cf-d388f67adc7a	529	551	1000	386	49	22	94	23	24	2	8	8	4	3
2aecf322-402f-4f95-a101-613fe66ede7f	538	579	1000	352	45	41	141	36	20	1	6	9	2	7
2aef24ae-34b7-4e49-b63a-74d675a2eeaf	242	252	1000	203	11	10	28	6	5	0	0	3	0	3
2af3bc72-9dd5-428e-a55c-f36eb298389f	464	481	1000	384	19	17	61	18	2	2	4	8	0	3
2af6e8cf-fbe6-4601-9310-985a5aee00f5	388	396	1000	366	3	8	19	4	0	1	1	1	0	0
2af92584-313d-4be7-8fbe-9c75b9b97669	275	290	1000	232	8	15	35	9	2	0	2	3	1	0
2afd48ab-05c0-48e3-80a1-b3f4918d3604	204	222	1000	137	14	18	53	2	4	1	4	2	0	3
2b01a21d-adf6-413a-8371-c02295679554	414	425	1000	382	8	11	24	4	4	1	0	0	0	3
2b080219-dcb4-4fcb-8707-e84d9ae6ead1	298	316	1000	222	27	18	49	13	9	2	6	3	0	7
2b100fa9-5b5a-44b1-8c6b-6fd7bdb39ea1	333	352	1000	299	4	19	30	7	1	0	0	1	0	2
2b1604d3-770b-4cfd-ab63-5d2ad6fd9ea9	138	147	1000	97	13	9	28	1	6	0	1	4	0	2
2b1c665c-a51a-45fb-92a5-f34fe60dd3a1	220	224	1000	203	6	4	11	3	3	0	0	2	0	1
2b1fc6c2-021c-49f0-ac5e-a20b456c08e2	864	885	1000	754	31	21	79	16	11	1	6	4	2	7
2b220ffe-7edd-4e31-b386-350a29d00edc	342	351	1000	316	5	9	21	5	2	1	0	0	0	2
2b245d19-a71e-4b79-b818-e97e6201834f	563	581	1000	415	51	18	97	30	29	1	1	13	1	6
2b258061-5050-46cf-a571-5faeb591d212	235	250	1000	180	18	15	37	8	8	3	2	1	0	4
2b294699-637c-438f-b4df-604d81192b35	176	189	1000	156	3	13	17	0	0	0	1	0	0	2
2b2e9f83-012f-4105-8a1a-fd21e7998ba2	581	623	1000	421	50	42	110	30	25	2	5	6	2	10
2b33088f-95e7-4804-9654-7c8cb6e0cce0	567	584	1000	530	12	17	25	12	4	0	1	5	0	2
2b378706-a298-4608-9019-c7b8e66e20ea	428	443	1000	314	37	15	77	9	16	1	4	8	2	6
2b3b7aad-c82e-4e8d-80f6-d1aede22b963	343	371	1000	251	37	28	55	13	13	2	5	4	4	9
2b41f5f1-890e-4dbd-9687-b96584bd0339	306	315	1000	279	7	9	20	6	3	0	2	0	0	2
2b46391e-a18d-4312-893d-f6b7bd2b4e5a	430	449	1000	324	30	19	76	15	11	4	5	7	1	2
2b482a10-3742-4a7b-ad37-dddb91d300b9	291	325	1000	254	14	34	23	4	3	0	2	4	3	2
2b4b88f9-e3da-4716-9615-a9121ba0f92f	257	262	864	244	1	5	12	4	1	0	0	0	0	0
2b4e00b3-02c1-49c9-ba38-3c2d8359af6e	709	734	1000	498	70	25	141	35	22	3	10	16	5	14
2b524889-3637-42ad-ac88-f1c11a012370	330	344	1000	258	25	14	47	15	11	3	2	4	1	4
2b5396eb-376a-4d04-9f6b-af69569f06e1	370	387	1000	281	27	17	62	9	7	1	3	8	3	5
2b565f5e-f6f9-4caa-af57-32fa01daea67	333	347	1000	272	23	14	38	5	14	0	3	1	1	4
2b5a9385-91a0-4b18-8298-dd87ef595d29	457	475	1000	322	39	18	96	26	15	1	1	10	5	7
2b5e2a37-427f-41ca-8d58-c26b9ffac371	311	330	1000	275	6	19	30	9	2	0	0	0	1	3
2b62e46b-888f-4ade-b5bd-e04e7116d2ee	492	507	1000	365	34	15	93	18	10	1	9	9	1	4
2b644510-f7d2-4957-bb31-f0ad3b5c263c	361	378	1000	292	21	17	48	16	8	0	2	8	0	3
2b65ec8c-884b-423c-b270-c9bd2479b118	609	625	1000	472	32	16	105	23	9	4	3	5	7	4
2b68e784-b367-410d-a056-5adf2efb4c06	769	801	1000	616	41	32	112	24	17	1	5	4	1	13
2b6cb7fc-e3ee-4c24-ac9e-58db3219b7b3	389	403	1000	318	8	14	63	11	2	0	2	3	1	0
2b72e9cc-3798-46f7-b7d1-560a33cd2106	383	391	1000	274	30	8	79	18	13	2	4	6	1	4
2b78aa6d-6ba3-4b67-9676-e23eed7e236f	427	436	1000	375	12	9	40	5	2	1	2	3	0	4
2b7e007e-e365-4b6a-a93b-61eaed340629	305	325	1000	230	29	20	46	8	8	1	2	6	4	8
2b831a0d-228c-4c7e-9c7d-7ffa59563e64	361	371	1000	300	19	10	42	10	6	0	2	3	2	6
2b89ac5e-c19f-4ea0-a1b4-1361dc1fd8f3	326	340	1000	242	15	14	69	16	3	0	3	1	2	6
2b8d6f7a-7dec-43a0-bc2d-5f8b0eb48340	332	349	1000	301	8	17	23	7	5	0	1	0	0	2
2b8f0f4c-c026-4cfb-bc6c-eb97e4a47d21	499	513	1000	348	43	14	108	44	18	3	9	10	0	3
2b92e763-cfbe-4885-b4fb-aec2b2425b73	442	449	1000	380	16	7	46	9	6	0	2	6	0	2
2b981a12-3288-4534-bd83-1c64128baa34	275	282	1000	218	26	7	31	1	10	0	3	7	2	4
2b9a4738-d71a-41ed-ad2d-e85b7e1814a3	255	261	1000	239	2	6	14	10	0	1	0	0	0	1
2b9dce54-d4b6-461e-b04c-bb5faf465178	166	173	1000	124	18	7	24	13	9	0	2	4	0	3
2ba14515-8591-49a1-bcff-027160520eca	251	259	1000	219	7	8	25	4	2	1	2	1	1	0
2ba7ae65-7681-4ac5-a721-63aaffd5ad27	770	807	1000	647	29	37	94	16	10	2	3	5	1	8
2babb48d-0828-4860-a13a-50e85a195fe2	188	196	1000	159	12	8	17	5	3	1	2	3	0	3
2bafef48-5812-4c23-be90-2618ba05a0cd	243	257	1000	196	11	14	36	8	3	0	2	2	0	4
2bb5501e-8e88-4f37-b72a-27c0954fc382	208	221	240	177	8	13	23	4	1	1	1	3	1	1
2bb9d184-5c04-40bf-a7aa-8a32a1399bce	256	268	1000	184	29	12	43	10	13	0	2	4	4	6
2bbe779a-43ae-4001-9161-efcec1970b48	155	168	1000	110	19	13	26	0	9	0	0	4	1	5
