read	gt_length	aln_length	n_alignments	n_mat	n_sub	n_ins	n_del	n_hdel	n_ctsub	n_cgsub	n_casub	n_gasub	n_gtsub	n_atsub
ca945027-3500-4731-970d-25794a340b62	259	275	1000	239	2	16	18	11	0	0	0	1	0	1
ca94f735-8adf-466f-8bba-8438500be409	444	468	1000	424	11	24	9	4	5	0	1	3	0	2
ca9545b4-d43e-4506-a338-52b3572ac8e0	266	278	1000	251	3	12	12	3	1	0	0	1	1	0
ca964942-4d24-4167-a546-4fb7c113d787	286	404	1000	267	6	118	13	5	1	0	1	1	1	2
ca96bffb-bacd-486e-ab50-c0ca9c8187de	207	239	1000	190	6	32	11	3	3	0	0	2	0	1
ca976ba0-66b4-4924-b74a-b4e4e17c4ba6	604	693	1000	583	6	89	15	3	1	0	1	1	1	2
ca9791f3-76fa-44b3-a9f1-6dde2921bdc1	247	265	1000	226	11	18	10	3	5	1	1	1	0	3
ca98022c-d700-4878-9242-9b7f05e47c49	321	594	1000	306	4	273	11	7	3	0	0	0	0	1
ca98626b-e7d4-46e0-b5fa-b30c63684d55	543	565	1000	508	12	22	23	5	5	0	2	1	1	3
ca98967f-f329-498f-a6a9-c7917d63fe5d	413	501	270	397	8	88	8	2	3	0	4	0	0	1
ca9933a0-8310-4410-8297-c693c703af8b	332	347	1000	304	4	15	24	5	2	0	1	1	0	0
ca99e27f-66ab-4deb-86dc-da28d7ff526a	362	381	1000	329	9	19	24	6	4	0	1	1	0	3
ca9a0607-516f-4a5b-936a-68c377365f88	210	215	12	206	0	5	4	0	0	0	0	0	0	0
ca9a9898-1f44-4be4-9271-cb4cf6363fae	506	622	1000	478	10	116	18	6	3	0	0	1	0	6
ca9ca086-61e4-47b1-a46d-e499b3644a83	317	328	1000	305	5	11	7	3	1	0	1	0	0	3
ca9cbaf4-8ea2-4312-ab4d-468ece5aec45	308	327	1000	283	7	19	18	8	4	0	0	2	0	1
ca9e2bbd-4354-4a80-8c0d-38e9ab680d26	324	426	1000	315	3	102	6	4	1	0	0	1	0	1
ca9f017d-78dc-4bb0-995c-fbb7487f9b8f	503	529	1000	487	6	26	10	2	2	0	1	0	0	3
ca9f8372-9f53-4f56-92b9-4a6f36abdc4f	285	306	1000	273	3	21	9	0	1	0	1	1	0	0
caa015fa-7399-491c-905e-995c09ebf3c8	761	793	1000	722	13	32	26	7	4	1	2	3	1	2
caa044b0-7c2c-42b1-b33d-18de2be2fdb5	223	240	1000	209	5	17	9	3	2	0	0	1	0	2
caa05a13-e568-4152-a523-1c86096630bf	353	375	1000	326	7	22	20	3	0	0	0	5	0	2
caa06899-e543-4fb4-9ef2-58fb1b22705b	329	414	1000	297	13	85	19	6	2	0	0	3	0	8
caa08e8d-e1b3-4f59-aaa1-3f5e12dd4756	428	505	1000	403	12	77	13	3	6	0	2	1	0	3
caa0914e-d7c5-43c6-bf54-bd1b01af6b2a	868	974	1000	834	15	106	19	2	7	0	1	2	2	3
caa2fc56-5a03-4449-80b1-3b09ff21d557	649	748	1000	607	14	99	28	12	4	0	2	3	0	5
caa32670-5ae8-4e5c-95ab-23186914a80f	460	496	1000	427	14	36	19	5	7	0	3	1	0	3
caa41b03-250f-4752-bb08-c4c7c4acb7d0	325	346	1000	304	6	21	15	4	1	0	2	1	0	2
caa4a1c2-4a51-420f-aeab-2275ec9d27bf	571	588	1000	541	6	17	24	9	1	0	0	2	1	2
caa56678-80d1-4109-bd30-5f24a309d27d	536	958	1000	516	5	422	15	4	2	0	0	3	0	0
caa5a284-c1c5-4396-a9a5-9a0fbf112ff4	331	349	1000	318	4	18	9	3	1	0	2	0	0	1
caa5c9cf-cabf-40a5-b307-2e65b57a2002	409	492	1000	402	0	83	7	2	0	0	0	0	0	0
caa6844f-cb68-4d4d-a579-e5fdc7aecee8	213	227	960	205	2	14	6	1	1	0	1	0	0	0
caa75a4b-23c5-432c-b88d-792f0ac88248	313	323	1000	297	7	10	9	2	3	1	0	2	0	1
caa8a1b0-aeb3-4500-a584-12c8f00c6a6c	320	382	1000	292	18	62	10	1	6	0	0	7	1	4
caa9f5a3-7a35-4523-836d-56828d314d11	383	1593	1000	352	7	1210	24	7	2	0	0	1	1	3
caacbeff-0ead-4681-af8a-6d025aa24c4d	334	362	1000	314	4	28	16	5	2	0	1	1	0	0
cab146c5-a677-4576-9d51-11b07d7930d1	215	226	1000	194	7	11	14	5	3	0	1	1	0	2
cab20d28-1dc4-46c6-9aac-8dfe0c345deb	432	452	1000	401	11	20	20	4	3	0	2	2	0	4
cab30331-e7b8-470b-834b-71f635cbfd5c	333	348	1000	305	5	15	23	7	2	0	0	1	0	2
cab34304-ea17-4d39-93c1-c565c87bf571	250	266	1000	239	2	16	9	2	2	0	0	0	0	0
cab54d20-0d6a-4c34-bd4d-83e59b9674ec	202	361	96	192	7	159	3	1	1	0	0	0	2	4
cab6123c-36db-4d3f-b374-a86fc1b0ce35	103	326	36	97	1	223	5	1	1	0	0	0	0	0
cab624de-7d8f-4fef-9ff6-aa308c271f88	1212	1299	1000	1173	7	87	32	15	5	0	1	0	0	1
cab96bac-0b0a-4ab7-9fba-6872764035af	424	436	1000	406	8	12	10	3	1	0	0	4	0	3
cab9e59d-1c4e-4047-b5b1-20f258bce599	267	338	1000	255	4	71	8	3	3	0	0	1	0	0
cabb67da-4f9a-48d9-8dea-a5e4234c935f	234	259	1000	227	2	25	5	3	1	0	0	0	1	0
cabc4b3d-04ad-414e-90e9-6f49705208cf	337	415	1000	321	5	78	11	2	3	0	1	0	0	1
cabdced8-581b-491d-afa4-fc347b9f3c49	222	236	1000	205	4	14	13	6	2	0	0	1	0	1
cabff00c-e8d0-488e-ad65-9eee8faf31a4	233	257	1000	216	8	24	9	2	3	1	1	1	1	1
cac063f2-22c1-4e4e-9031-69e8a8580423	243	267	1000	227	4	24	12	7	2	0	0	1	0	1
cac22b81-e7a4-4254-83f7-457b7971e18d	327	418	1000	303	4	91	20	4	3	0	0	0	0	1
cac24299-4e8b-4999-804f-fbbffc008fbf	429	446	1000	407	3	17	19	9	3	0	0	0	0	0
cac5b23a-da9a-45e4-a647-3664a5b30c25	186	276	1000	177	4	90	5	2	1	0	2	0	0	1
cac65642-f663-46be-9325-e5a27b94e3c0	406	420	1000	393	3	14	10	4	0	0	0	2	0	1
cac76e6b-32b0-4f36-8879-77df1bba2baf	611	654	1000	579	9	43	23	8	3	0	2	0	0	4
cac7d15b-a6ab-48f1-b703-5dbea88801e1	413	429	1000	393	7	16	13	1	4	0	0	0	0	3
cac836fa-662e-45be-8d88-6f7ac5a0ab47	337	352	1000	296	5	15	36	8	2	0	0	1	0	2
cac85e10-922d-4ad6-a743-16d1aaba7b98	201	362	1000	188	2	161	11	4	0	0	1	0	0	1
cac93194-7a5b-4a6d-8458-f09dd521559b	761	781	1000	727	9	20	25	8	2	0	0	2	0	5
cac96499-9596-4619-be3d-0693d212f236	219	238	1000	204	6	19	9	2	2	0	1	0	0	3
cacae866-edd0-4ce0-8212-965999fd1cc2	545	572	1000	517	13	27	15	2	3	0	1	3	2	4
cacd23f7-dbe8-43d2-a884-ecd5db0e45e2	332	421	1000	314	5	89	13	6	3	0	0	0	0	2
cacdf90a-45ab-4cfa-a9ab-60e819752975	272	284	1000	253	6	12	13	2	1	1	0	4	0	0
cad062ef-29c4-44ff-9e8e-23bdd0109b0b	724	749	1000	682	7	25	35	10	2	0	0	2	1	2
cad166a7-3fb9-418e-a144-bd0bf687268c	333	350	1000	309	5	17	19	5	1	0	1	2	0	1
cad1f35a-fb82-4bd6-99c3-da488f315df0	548	641	1000	512	9	93	27	14	4	0	0	1	1	3
cad39cdc-cadb-4647-90c0-e7e1fd0af1e9	323	434	1000	303	11	111	9	2	5	0	0	1	0	5
cad3e4e4-b561-4398-9b60-8dc2c460034c	1891	1982	1000	1754	69	91	68	12	13	0	9	29	5	13
cad469ed-cc05-4410-a780-e69ec9483014	353	373	1000	337	6	20	10	2	1	1	0	2	0	2
cad61f60-b1e6-4c63-801e-9d2621518c08	286	316	1000	269	2	30	15	3	0	0	0	0	0	2
cad64afc-bcd5-4e51-b6dc-dba83c1b92b3	337	354	1000	319	7	17	11	6	3	1	0	1	1	1
cad6cc58-28aa-49b4-b9d1-1a9b0700ffbb	377	420	1000	348	12	43	17	10	2	0	1	7	1	1
cadbad24-393f-493d-9f8d-4ad4085daae0	467	509	1000	451	6	42	10	3	0	0	0	2	0	4
cadc315b-d17d-4dd7-ac7f-5237a481aa95	388	401	1000	369	3	13	16	0	1	0	2	0	0	0
cadca061-3f2b-4b69-8ad1-81365cd647e0	208	220	64	201	2	12	5	0	1	0	0	0	0	1
cadcac2b-f331-4180-a579-efc35e655e97	381	407	1000	366	2	26	13	5	2	0	0	0	0	0
cadcd215-ede8-4578-b8f7-c07f8096f384	415	459	1000	384	9	44	22	7	3	0	1	1	0	4
caddeecd-3a09-403a-83f0-79c6bc5ef79a	246	332	1000	229	5	86	12	8	1	0	0	2	0	2
cadf4f4b-3435-47c2-9ded-0b85a1546f4c	222	240	192	209	2	18	11	2	2	0	0	0	0	0
cae4591c-05c5-411d-a364-a0b81cc20850	180	261	1000	164	1	81	15	10	1	0	0	0	0	0
cae4a658-6906-4e13-9e92-ea2ecca3cd49	245	267	1000	229	5	22	11	6	3	0	0	1	0	1
cae84008-9bee-4f5e-a75b-d2fb98db9975	560	585	1000	527	10	25	23	7	7	0	1	1	0	1
cae8d45b-5869-49ae-90c5-e775b66b5495	401	459	1000	385	5	58	11	3	1	0	1	1	0	2
cae94256-cb2e-4092-89cf-156146a9b13e	325	350	1000	307	10	25	8	1	1	1	1	3	0	4
caeb5b3e-68e4-427b-94d5-df4b267740be	373	407	1000	335	18	34	20	5	8	0	3	4	0	3
caec1d82-a573-448b-906c-04ff429dad13	515	675	1000	473	6	160	36	9	3	0	2	0	1	0
caec82bd-2519-4993-ad7a-63f5f2944429	768	871	1000	721	9	103	38	9	4	0	2	0	2	1
caef78b9-1352-47e3-8c88-eda59b968776	333	345	1000	320	2	12	11	1	0	0	0	0	0	2
caf06606-bc0c-426d-84d4-d1dd384a7f99	368	464	1000	353	7	96	8	2	5	0	0	1	0	1
caf0d650-5da8-4f3c-9ab4-211da1e31086	180	426	864	174	2	246	4	3	0	0	0	2	0	0
caf11c2f-938c-4000-a5fe-63ee2cd62e31	635	656	1000	602	11	21	22	4	5	0	1	0	0	5
caf3277b-8ef1-41b1-845e-2877e5ba5a87	317	340	1000	295	9	23	13	3	5	0	0	2	0	2
caf3c6bd-98d5-45d8-826b-01efc5db5628	184	312	1000	170	4	128	10	5	1	0	0	1	1	1
caf48575-c5ff-460b-8cee-8ea4ec8e8212	457	478	1000	429	7	21	21	7	4	1	1	0	0	1
caf4f516-8228-44d7-8605-cd4595ea9373	484	514	1000	429	26	30	29	7	6	0	3	6	2	9
caf57f8f-46f5-4983-8146-b7c7ab826c60	195	284	1000	189	2	89	4	0	0	0	1	1	0	0
caf949a2-3263-449d-b460-7e86e5208ee6	293	307	1000	274	3	14	16	4	0	0	1	1	0	1
caf94a6e-2c2f-4192-b6c6-02c32c092dd4	355	373	1000	346	2	18	7	2	1	0	0	1	0	0
cafa33d3-78f9-4ab2-84da-8fc4652ec1fa	226	236	40	220	6	10	0	0	3	0	0	1	0	2
cafb54be-9fba-4a81-bb11-969caf295054	229	241	1000	212	7	12	10	1	2	0	0	3	0	2
cafb8fb2-5748-4235-8e85-3038e3cc21df	327	444	648	320	6	117	1	1	2	0	1	2	0	1
cafbad28-5739-4472-a4f2-747259e24400	467	567	1000	439	7	100	21	8	1	1	3	2	0	0
cafbb65a-716b-49df-a4e7-8a7568b42d01	457	557	1000	425	16	100	16	4	4	1	0	3	1	7
caff66b9-b3d5-44cc-9544-d7d3290b6372	195	306	1000	183	4	111	8	4	1	0	0	0	0	3
cb007a34-a6e1-4751-8fb0-172fde1ad405	191	263	1000	184	1	72	6	2	0	0	0	0	0	1
cb01b60a-d858-42bb-a3f4-e6d8e5a0b352	224	293	300	214	1	69	9	3	0	0	0	0	0	1
cb03cacd-a2e4-4bc0-ade1-45fc3d4c2886	273	352	1000	253	11	79	9	1	3	0	1	2	1	4
cb043904-7de7-4723-8293-4db59913d062	230	254	1000	215	4	24	11	2	1	0	0	2	0	1
cb0566f3-212b-457f-a348-30c76562af68	287	302	1000	249	10	15	28	14	7	0	0	0	1	2
cb0a4e39-a4f4-4463-9e62-716f2b8b55b0	296	366	1000	276	4	70	16	4	1	0	1	1	0	1
cb0a51f5-7bb9-47d6-acbb-4db19e769ced	228	247	1000	214	5	19	9	4	4	0	0	0	0	1
cb0a5e55-b941-48e4-83c7-3062d7150cf0	385	392	480	374	3	7	8	5	0	0	1	1	0	1
cb0b7210-0ab9-491d-a4be-c4a67e9f1c56	338	359	1000	321	5	21	12	5	3	0	1	1	0	0
cb0bc948-2543-4fbf-b5cf-1b72b04b8374	667	685	1000	647	4	18	16	7	0	0	0	0	0	4
cb0be350-891d-4010-812a-2a2360d34942	213	227	1000	202	3	14	8	2	0	0	0	2	0	1
cb0e294f-6dc2-42da-a8f3-12b7a8829683	228	447	1000	202	9	219	17	1	2	1	3	2	0	1
cb0ec67c-917a-4fd9-8678-d16395ccc512	531	554	1000	519	0	23	12	3	0	0	0	0	0	0
cb0ff4b8-d52d-4a57-bda3-ed9654fe9fc1	486	499	1000	471	4	13	11	3	1	0	1	2	0	0
cb11a7d2-cc9a-43c8-a23b-996453433bf7	217	289	8	205	7	72	5	2	1	0	2	3	1	0
cb11c63a-bc88-43f9-aaf1-180b4acb4880	242	270	32	222	14	28	6	2	5	1	0	3	0	5
cb11e2c8-c3c7-4976-a209-da032e18a2f4	721	819	1000	672	21	98	28	8	7	0	0	2	2	10
cb135e9e-65d2-45c6-ab6d-9b24ed239c9c	247	257	216	228	5	10	14	1	3	0	0	0	1	1
cb139ac3-0c5e-43e7-8cd2-3511e311d641	329	421	1000	310	6	92	13	4	2	0	1	1	0	2
cb139de1-3e26-4a78-98e3-c2a0a62be649	329	347	1000	310	2	18	17	4	1	0	0	0	0	1
cb160d89-3ad3-497f-b042-e6dbe1371519	303	332	1000	281	9	29	13	5	6	0	0	0	0	3
cb1a7aa1-330b-441a-ab45-8e6586a870d7	306	313	1000	291	6	7	9	7	4	1	0	0	0	1
cb1e9a54-1301-48ea-9dd3-4cd33fa3c870	434	462	1000	387	16	28	31	8	6	0	2	0	4	4
cb206b20-cadc-47fc-9d98-c05e4295f0ae	446	535	1000	416	7	89	23	9	1	1	1	2	0	2
cb218e9c-4ea4-4ec6-999c-8d492e68b4c2	531	551	1000	507	7	20	17	4	2	0	1	3	0	1
cb21beb1-61b9-468f-ae28-d28865c9a430	485	589	1000	462	12	104	11	4	4	0	2	3	0	3
cb22690e-3b85-4a5b-9eb9-6f50a0af6d2f	332	422	1000	307	4	90	21	6	0	1	0	0	0	3
cb22baf7-da39-4f9f-ba63-34c65a2bcbfe	495	523	1000	457	10	28	28	6	4	2	0	3	0	1
cb24bb49-12fe-4d98-b015-5fc39fc54c73	195	221	1000	179	2	26	14	2	0	0	0	1	0	1
cb2754da-7054-4b63-b918-8b8fa8a50eb0	109	233	12	104	1	124	4	2	0	0	1	0	0	0
cb277337-e601-44f7-9614-590c3944ab1a	465	494	1000	442	12	29	11	4	6	0	2	0	1	3
cb277da1-209e-477d-9774-b9f6476456d3	598	624	1000	569	18	26	11	4	6	0	2	4	1	5
cb2a7a49-3f4b-420a-9297-c52290795fd2	304	318	1000	287	4	14	13	4	1	0	0	1	1	1
cb2b4cd4-2329-41d7-afa0-c2f3a1bf8c29	256	262	72	245	2	6	9	4	1	0	1	0	0	0
cb2c86f5-e8fe-4f57-b958-dcb09508f452	340	349	1000	310	5	9	25	9	1	0	0	1	0	3
cb2dfc27-9082-48ca-8e6e-a18569ca05e2	467	485	1000	433	5	18	29	14	0	0	2	2	0	1
cb2f58ee-37a5-4e2a-9961-b79124c8c4f8	344	364	1000	329	5	20	10	3	2	0	0	0	1	2
cb2ff14b-a033-4bca-b25f-9e9470b6bf7e	338	371	1000	310	8	33	20	5	4	0	0	2	1	1
cb309abb-dcfa-4477-9c0b-7132b5124c4f	638	662	1000	614	8	24	16	4	4	0	2	2	0	0
cb30d4c5-44dd-4767-bc1b-739999204176	273	285	288	263	2	12	8	2	2	0	0	0	0	0
cb312de4-9183-4a6d-8d9c-ffab9b55989e	315	413	1000	294	11	98	10	3	4	0	2	0	2	3
cb32fa18-2d6a-48f2-8847-51a02fa8e4a3	173	384	1000	170	2	211	1	1	1	0	0	1	0	0
cb33b984-549c-4cac-9535-1e8c47ee699d	239	252	1000	228	1	13	10	3	0	0	0	0	0	1
cb34a2a3-469e-419c-9040-a28e22242173	481	499	1000	469	5	18	7	1	3	0	0	2	0	0
cb3593da-944e-48ed-90c0-3e8950af35b2	531	557	1000	500	8	26	23	7	0	0	0	3	0	5
cb359c4d-0779-4757-a248-110897810791	165	261	75	154	2	96	9	4	0	0	0	1	0	1
cb36c630-0911-4589-be58-de929ea40995	214	232	1000	202	3	18	9	2	0	0	0	0	1	2
cb36c781-b24c-4a5c-8043-cad5a745e836	317	332	1000	294	10	15	13	3	4	0	1	2	0	3
cb37a551-90fd-4d11-97de-898413649128	425	528	1000	406	9	103	10	5	3	0	1	2	0	3
cb37e635-ce32-4caf-8c5b-b5689b25dc30	486	500	1000	481	1	14	4	1	0	0	0	0	0	1
cb37ed17-d4a4-4033-bd28-4ad2e6af9a77	444	504	1000	423	9	60	12	2	4	0	1	1	0	3
cb3a4d29-6091-4571-bd80-93f7d30ff3cc	338	436	1000	319	4	98	15	8	2	0	0	0	0	2
cb3bd5fd-1693-427d-ae69-f20857ca44c2	437	459	1000	420	7	22	10	3	4	0	3	0	0	0
cb3c4e42-5044-45f4-9fca-dd301cabea23	326	430	1000	307	6	104	13	5	2	0	0	0	0	4
cb3ca61c-b047-46a0-9e81-881afbd7778b	283	308	1000	269	6	25	8	0	3	0	0	1	1	1
cb3ed239-f864-4cd2-a66c-1f57c8bbb4f9	216	287	1000	203	3	71	10	3	1	0	0	1	0	1
cb42f2d7-8b4e-4086-82d0-29612c4a335b	411	448	1000	367	22	37	22	6	10	1	1	4	1	5
cb430f53-052d-48f9-b91c-ff2ec6513c4c	329	346	1000	306	9	17	14	4	3	0	0	1	0	5
cb43fca3-5c0a-48e4-8205-31fc0b9f5d83	413	435	1000	400	5	22	8	3	3	0	0	1	0	1
cb452e55-5bb6-4d18-ac41-e377c3fb8d08	442	526	1000	385	11	84	46	15	4	1	1	1	0	4
cb45f984-67f1-4eef-bb95-321e09b9213b	333	355	1000	312	4	22	17	4	2	0	1	0	0	1
cb4652fa-c3d6-43ff-8dd1-1ac86a02aacd	586	610	1000	549	3	24	34	17	2	0	0	0	0	1
cb48e4b6-1ae9-430b-b035-2b59b08b26b2	395	409	1000	373	5	14	17	4	3	1	0	1	0	0
cb4a13c4-f898-4c0a-b722-8290f27e718a	329	341	1000	315	4	12	10	2	1	0	1	0	0	2
cb4ac57e-3a80-4705-a763-c4dda6d15488	283	361	1000	262	8	78	13	4	6	0	0	0	0	2
cb4c2dc7-9ae3-489c-99b0-b21d7e9a6f97	266	344	1000	246	6	78	14	4	1	1	1	2	0	1
cb4e438e-1d80-4a46-89ad-af512c4805d3	396	416	1000	376	6	20	14	5	1	0	1	2	1	1
cb4efe9d-0dd9-4ee3-be19-35a411672f21	343	515	1000	318	11	172	14	4	6	0	0	4	1	0
cb4f2b6b-905e-4788-b0c5-7e08eaaa08e1	236	338	1000	219	6	102	11	1	2	0	1	2	0	1
cb4fdfd0-f432-46de-8345-0e02c62be64a	771	800	1000	712	21	29	38	14	7	0	1	3	2	8
cb5005de-d62e-451b-ad39-ef31b0ebb3d1	479	513	1000	447	15	34	17	5	7	0	1	1	2	4
cb50b12b-dc83-4de9-b3bc-dae425cfefee	697	805	1000	661	12	108	24	11	6	0	0	1	0	5
cb50f7da-2b4b-486e-99ec-fb7c88e1a89a	204	241	24	199	4	37	1	1	2	0	0	1	0	1
cb523f7d-7996-44ec-a733-6dbf8df5641a	332	350	1000	324	2	18	6	0	1	0	1	0	0	0
cb53e819-c718-45e7-a27b-96e2a060b77a	216	285	1000	197	5	69	14	4	2	2	0	0	0	1
cb563adf-8e9c-4f0e-9ab1-b9d314094115	370	392	1000	351	7	22	12	5	4	1	1	1	0	0
cb56dc7b-1c7c-4330-be69-404a4c7f1527	296	317	1000	287	3	21	6	0	1	0	0	0	0	2
cb579bbc-3d48-48fb-a5ba-172551ec4a3b	332	420	1000	314	2	88	16	6	1	0	0	0	0	1
cb5fad9c-ea52-4922-bae9-54dfa465b4d4	556	578	1000	540	6	22	10	4	0	1	1	4	0	0
cb60f20c-0843-43a3-8828-30c5247afc94	107	541	1000	103	3	434	1	1	0	0	0	1	2	0
cb6174a1-31f0-41a9-b391-34c7efcc93b0	394	516	1000	382	1	122	11	5	0	0	0	1	0	0
d8c55863-a66d-4fda-8d59-99936215aa3f	522	541	1000	494	9	19	19	5	4	0	0	3	0	2
d8c61ca1-d984-4ea9-aede-d2548f09b17d	508	535	1000	484	5	27	19	3	2	0	0	1	0	2
d8c707d9-ff4c-41a4-b34b-84ebfa194191	668	731	1000	640	11	63	17	6	6	0	0	1	1	3
d8c7548c-7e08-4683-b29f-cd71f98a92a5	214	324	1000	200	4	110	10	2	2	0	0	0	0	2
d8c7b1fb-1650-4f56-8bc4-a8fd2992450a	296	321	1000	277	9	25	10	2	5	0	0	2	0	2
d8c93024-cb59-4757-89cc-f3d18f350368	345	360	1000	312	7	15	26	10	3	0	0	0	0	4
d8c9ea4d-66f8-435c-b5f7-71a552f9c69e	329	421	1000	304	3	92	22	9	1	0	1	0	0	1
d8ce3dcb-cbcf-42ed-9f5d-f1099ef23dfa	221	234	1000	211	2	13	8	1	0	0	1	0	0	1
d8d24bbf-5f3f-4786-9d66-2538ccfffc39	693	706	1000	649	11	13	33	6	3	0	0	5	0	3
d8d45632-8e80-4aee-9484-e6ca87455047	206	224	1000	184	7	18	15	5	2	0	0	2	2	1
d8d46849-5e94-4d9e-aaf7-a224243ee8b7	919	1039	1000	875	17	120	27	5	10	0	0	4	0	3
d8d59c58-f7fe-4fe1-9a11-b0371d5aafba	746	779	1000	690	21	33	35	3	9	0	4	4	1	3
d8d615da-2070-4e62-8009-26d91f9f1b44	410	429	1000	392	7	19	11	2	4	0	0	0	0	3
d8d6cbda-7bf1-4bcf-8f1b-082f1d1de53a	346	429	1000	323	6	83	17	4	3	0	0	1	0	2
d8d73b49-f074-416e-a997-2b31b22deac5	449	472	1000	409	12	23	28	13	8	0	2	0	1	1
d8d88e57-4230-43da-b925-e7e0ec542d23	222	317	1000	206	4	95	12	2	1	1	1	0	0	1
d8d8da6e-5e6e-4942-914d-6e3c27ab0c87	176	259	216	169	3	83	4	4	1	0	1	0	0	1
d8d95486-2046-4616-bff3-1a81ee1b671c	493	515	1000	472	4	22	17	3	1	0	1	1	0	1
d8db5424-7706-4424-bc2f-38d88f7e9eba	242	262	1000	227	1	20	14	5	1	0	0	0	0	0
d8dd844d-aa39-4849-80c9-671ad7cb10c3	289	362	1000	269	6	73	14	1	1	0	1	2	0	2
d8df34e4-27b1-4f77-b623-6a83a23ee3e3	997	1024	1000	968	8	27	21	6	3	1	1	1	1	1
d8df647a-2494-4e16-b91f-5f478fffcab4	323	417	1000	305	6	94	12	2	3	0	2	0	0	1
d8e06c2a-475d-4824-9ac5-37aabc00677e	580	620	1000	530	24	40	26	10	7	0	2	5	2	8
d8e25e22-fb28-4760-9927-9958ca17117a	402	425	1000	375	5	23	22	8	2	0	1	1	1	0
d8e292dc-aa09-45e2-89cb-8ec7e43b9f08	311	333	1000	298	4	22	9	2	2	0	1	0	0	1
d8e2e8f5-6a6d-4a0a-996f-2a2d8ff88429	240	345	1000	216	8	105	16	4	2	0	1	0	0	5
d8e392bc-2a37-4e23-86fe-31d0304baa1c	334	348	1000	321	2	14	11	5	0	1	0	0	0	1
d8e76527-35a2-49ae-b375-e5ecbe9d7946	330	424	256	322	3	94	5	1	1	0	0	1	0	1
d8e86d33-09aa-4e0c-b7e7-50c2f3a48285	337	450	1000	311	7	113	19	1	1	0	0	2	1	3
d8e9a324-6100-469d-a8f1-dbc7cca47d35	204	223	180	198	4	19	2	0	1	0	0	2	0	1
d8e9f118-ea41-41d8-a1f0-02a528f82163	747	792	1000	684	22	45	41	12	8	0	1	7	1	5
d8ea0bd5-e4aa-4f53-8e30-5d9a4d7a6ee9	175	345	1000	164	3	170	8	2	0	0	1	1	0	1
d8ea543b-af53-40e7-bd47-511beaa6141c	338	383	1000	318	4	45	16	4	0	0	1	1	0	2
d8ecb346-42ee-49e6-adb1-822ed7cf3a67	443	465	1000	394	20	22	29	11	11	1	0	3	0	5
d8f01d0f-d4a6-4e01-aaea-51d69dfe3087	897	926	1000	855	10	29	32	7	4	2	1	2	1	0
d8f0312a-3318-464c-80bf-9de7a6053314	406	419	1000	387	1	13	18	9	0	0	0	0	0	1
d8f041c3-4773-46de-a14b-c03900e3d3c6	784	835	1000	742	8	51	34	14	5	0	0	0	1	2
d8f14c06-ad92-43e6-a3e9-e199d75ea173	286	310	432	280	2	24	4	0	0	0	1	0	0	1
d8f1a8fc-6270-461c-8c72-6a2249284adc	497	527	1000	481	11	30	5	2	5	1	0	5	0	0
d8f1cca2-be54-4d26-a8c7-c06a1afb9af7	443	475	1000	413	16	32	14	3	5	0	1	4	1	5
d8f341f8-e7ca-4c7f-ad95-31826a07514b	685	782	1000	647	11	97	27	6	3	1	0	0	1	6
d8f6b134-be21-4898-8327-fae1a210896a	380	415	1000	343	9	35	28	6	4	0	0	3	1	1
d8f6fc69-b202-46db-b957-35cde5f47ac9	263	287	112	248	3	24	12	6	1	0	0	1	1	0
d8f7605b-7e2d-40c9-a7ac-34e7fdf46ac8	360	653	1000	351	0	293	9	4	0	0	0	0	0	0
d8f9f3a5-d86f-45d8-a801-f251a058704c	310	330	1000	301	3	20	6	1	1	0	0	1	0	1
d8fb8bce-d317-4602-8337-35f237b41629	526	539	1000	495	8	13	23	9	1	1	0	4	2	0
d8ff24ef-ce12-4217-b177-84725aba5cab	321	406	1000	304	6	85	11	3	2	0	0	1	0	3
d90009de-9472-4fc9-83d2-5df8705d50d0	244	251	900	235	3	7	6	3	2	0	0	0	0	1
d90331e0-fb4b-41e9-8beb-4cea03d20340	646	689	1000	616	5	43	25	14	2	0	0	0	0	3
d90565c2-b581-4268-9307-987a16c663c6	604	625	1000	578	10	21	16	3	2	0	2	4	0	2
d905ba27-630b-44f2-8604-ae5f0e018aec	327	412	1000	302	9	85	16	5	3	1	1	1	0	3
d905fd22-ce21-41de-9af1-da4693668cb8	731	752	1000	682	14	21	35	12	4	1	3	1	2	3
d907e141-6864-4623-9400-4cfb36946afa	329	339	1000	317	0	10	12	3	0	0	0	0	0	0
d908f42a-a429-4adf-82c5-39044765909f	371	469	1000	348	8	98	15	3	2	0	2	0	0	4
d9092b72-885f-416e-8841-d9a88c6c3fae	255	267	1000	244	3	12	8	2	2	0	0	1	0	0
d90937d3-acfc-4e00-877e-edfdf212e093	498	587	1000	473	5	89	20	7	1	1	0	1	2	0
d9099d26-4368-4074-8b74-22418d6b443c	268	287	1000	246	11	19	11	5	5	0	1	1	0	4
d90ab54b-e97f-4528-8901-67c6dbdfb429	275	296	480	272	2	21	1	1	1	0	0	0	0	1
d90b033b-d511-450d-be87-b62a10b12207	385	419	1000	374	6	34	5	1	2	0	0	2	0	2
d90c341e-3d55-42ec-8b3c-e513698aeab9	556	567	1000	539	4	11	13	3	2	0	0	2	0	0
d910aae4-1a1b-4ceb-bb05-f375d31aaef1	258	286	1000	237	13	28	8	4	5	0	1	3	0	4
