read	gt_length	aln_length	n_alignments	n_mat	n_sub	n_ins	n_del	n_hdel	n_ctsub	n_cgsub	n_casub	n_gasub	n_gtsub	n_atsub
ca2832da-29d9-439a-9737-e68dc2d5216d	372	391	1000	338	3	19	31	10	1	0	0	2	0	0
ca2880f6-d9b4-4927-9a21-358eff92de82	337	352	1000	327	1	15	9	1	0	0	0	1	0	0
ca296f08-12c7-4734-8ccb-30fe4b002d94	1039	1093	1000	787	84	54	168	36	34	0	6	25	7	12
ca2a0422-1ac3-4552-83f2-0f0b0b24976d	335	355	1000	310	8	20	17	2	3	0	0	1	1	3
ca2a4da8-1dc0-4508-acf6-91c20949e498	357	366	1000	306	13	9	38	9	5	0	6	1	0	1
ca2c64ca-6dc1-437e-9205-c347f3fb4f48	210	214	1000	182	10	4	18	8	4	0	1	1	2	2
ca2cab44-ab1e-418c-97e9-1202b762779e	409	415	1000	375	9	6	25	6	4	0	0	3	1	1
ca2cc8ef-3a3e-4ab6-8d10-9ae01aac71e2	331	341	1000	315	5	10	11	0	1	0	2	2	0	0
ca2ce6f0-e89b-4da0-bbdd-8a1234b4bbaf	578	611	1000	421	52	33	105	29	23	1	4	11	3	10
ca2f84af-922f-43b5-9698-f18321b426a5	732	763	1000	539	62	31	131	32	25	4	3	16	5	9
ca330a8b-0a95-4068-a417-ea490542cbb4	514	546	1000	354	67	32	93	18	30	3	8	13	4	9
ca348d1a-23e6-457c-8c53-9fdb6910fc06	226	235	144	210	8	9	8	0	4	1	1	2	0	0
ca350f2c-13a7-45f2-bec4-4a3cbf73635a	413	424	1000	305	33	11	75	11	9	1	6	8	1	8
ca3527f5-9501-4092-97d2-e946c1999089	334	355	1000	304	6	21	24	1	3	0	0	0	0	3
ca36ba32-0a90-4582-909b-6212347235a2	441	455	1000	396	11	14	34	11	7	0	0	2	0	2
ca372b4d-65e8-4941-a5b9-5824594c4ee4	769	800	1000	585	53	31	131	33	27	3	3	7	4	9
ca393c92-c9e2-4655-a22c-a8edcfeb36aa	247	270	1000	183	21	23	43	7	4	2	5	3	1	6
ca3b8cde-aa59-44f8-8aa1-b9b5fee70eb0	251	260	1000	196	10	9	45	8	2	0	2	4	0	2
ca3d11f5-6f0e-4677-a736-2877e3ab5979	529	556	1000	399	29	27	101	14	13	1	5	6	3	1
ca3d454d-db91-4888-acc0-73ed106f47d2	274	280	432	262	0	6	12	4	0	0	0	0	0	0
ca3da8fb-e031-4dbc-aed3-2926104e9fd1	315	334	1000	209	25	19	81	25	11	1	3	5	2	3
ca3f919d-bd7b-48d8-a668-d5391e135324	441	470	1000	304	63	29	74	22	26	2	9	13	3	10
ca405c95-048f-40b4-b952-e7f6a9f614b2	424	442	1000	307	48	18	69	14	13	3	7	12	6	7
ca41829f-a2b7-4d7d-a320-8585bf975519	365	374	1000	194	36	9	135	40	19	0	2	6	3	6
ca425b8b-100d-4bdc-a8bc-bedd8d997597	212	222	1000	190	5	10	17	2	4	0	0	0	0	1
ca457dc1-1880-4199-b703-944855181a1f	602	620	1000	443	59	18	100	22	23	0	5	13	4	14
ca49bf21-81f7-46a3-8a95-d83e70aecb36	558	582	1000	422	37	24	99	32	14	3	1	10	3	6
ca4a3ed8-7698-4a6a-9785-4af3f45fed49	227	231	1000	187	9	4	31	9	3	1	2	2	0	1
ca4b128d-a3d5-434f-bf3c-229ff2e1095d	270	286	1000	173	31	16	66	19	5	3	8	5	5	5
ca4c3bf1-4fcb-4f37-b21f-8a4b1bd96811	545	568	1000	502	9	23	34	11	2	1	1	1	1	3
ca4c9bcb-cd13-4d0a-8ed8-fe10ad29e5de	701	740	1000	493	65	39	143	41	24	7	7	14	5	8
ca4d7a9d-4c9d-4051-b294-586beaa8b9bc	456	477	1000	346	28	21	82	25	15	1	2	5	2	3
ca4f42df-fcc6-4e58-9f4c-005de3464db7	447	455	1000	423	8	8	16	4	1	0	0	2	0	5
ca50216e-9ee6-47d3-8b40-937ec8de634f	333	345	1000	283	15	12	35	8	7	0	2	2	0	4
ca5028b2-e0a6-41cd-8904-58b84dd0ab30	614	642	1000	455	49	28	110	32	28	2	4	7	3	5
ca506599-d8c5-4d8c-9dea-7ae57fcfb0b1	768	804	1000	639	37	36	92	18	16	4	3	5	1	8
ca523682-d6de-4659-ba63-5235956a3ddc	305	314	1000	297	2	9	6	3	0	0	0	1	1	0
ca525b53-66ab-4ec4-804b-3900ed2901b8	463	477	1000	439	8	14	16	6	3	0	0	5	0	0
ca5337b8-32e9-44b8-933a-d1a30eba4604	1148	1192	1000	832	83	44	233	37	38	2	12	13	5	13
ca53ce20-21a6-4f87-88a6-ae479bc177c7	322	330	1000	303	4	8	15	6	1	0	1	1	0	1
ca54a23e-862f-4c64-a708-783c818a6781	418	431	1000	392	3	13	23	11	0	1	1	0	0	1
ca54faf5-1666-443e-86fd-e62372925d94	403	414	1000	352	12	11	39	8	5	1	1	2	0	3
ca552d1a-ace1-4246-a784-c8b25bdf4277	766	803	1000	630	30	37	106	24	11	0	5	9	1	4
ca56141a-00b5-41a0-b614-45b6df52d724	308	320	1000	279	4	12	25	10	1	0	0	0	1	2
ca56602d-0f33-4960-9a40-b89cab0d0dbc	691	721	1000	581	14	30	96	18	5	0	4	2	0	3
ca58a594-6108-4678-80ff-b5e17a9be290	484	501	1000	355	35	17	94	14	12	1	4	6	1	11
ca5a38b0-3d3c-40ce-8e84-96c59b7577dc	946	989	1000	659	76	43	211	46	24	10	5	19	6	12
ca5a6ef0-71a6-468d-ae46-08d58464f4c2	427	434	1000	385	11	7	31	6	4	0	2	2	0	3
ca5c7f8f-9f05-477d-9ee4-f197eae228ec	551	588	1000	404	39	37	108	28	9	4	5	9	3	9
ca5d4764-0fb4-4634-a690-80323b40b411	407	418	1000	300	30	11	77	15	12	3	4	4	3	4
ca5ef587-253c-41b9-9769-2559304fdf3f	353	392	1000	264	46	39	43	15	18	2	8	6	5	7
ca612a2c-dd2b-4916-b587-6de4e52b4b23	428	445	1000	391	11	17	26	7	4	0	3	3	1	0
ca6146ac-c7d0-42a3-8319-c9655e77bd84	580	602	1000	423	48	22	109	31	19	1	3	10	2	13
ca61ddc4-6203-4f76-88c2-5c7d630048e0	836	895	1000	560	96	59	180	39	24	4	21	29	5	13
ca664a85-f33d-419d-aae1-154aabdcc67e	208	219	1000	174	4	11	30	9	2	0	0	1	0	1
ca667c19-b453-4864-b1c0-b0c9f759892d	331	338	1000	275	7	7	49	11	2	0	2	1	1	1
ca67b8c3-b49c-48e6-b94b-1bdf8082ffb5	547	568	1000	489	17	21	41	14	8	0	1	5	1	2
ca68ab96-1b30-46b7-aafc-492d1356a59a	331	344	1000	206	26	13	99	33	5	2	8	5	1	5
ca69c33e-be9c-4935-bef4-408ae3fed879	770	814	1000	655	31	44	84	16	11	0	3	5	1	11
ca6ac52d-89e9-42f7-b236-bc7a8b1483e9	256	270	1000	187	16	14	53	15	4	0	3	4	3	2
ca6d9c87-b45e-459c-9cae-6dfeef14caa2	308	325	1000	272	6	17	30	6	1	0	2	1	0	2
ca72fec0-c6e4-4310-ae66-8cb110a1f8ee	469	486	1000	424	11	17	34	7	5	0	1	2	1	2
ca7302d5-e99a-4364-be5d-e36df20d31c5	393	410	1000	283	39	17	71	15	15	1	6	7	2	8
ca757476-9a0e-4546-8e40-e2170a059ff8	361	378	1000	330	5	17	26	9	1	0	0	1	1	2
ca768b7d-fd77-4a2c-929a-3574068a99dd	378	395	1000	294	18	17	66	12	7	0	2	5	1	3
ca78a642-d647-4a86-b29d-a45f420459f1	236	238	18	226	3	2	7	3	0	2	0	1	0	0
ca78db84-dbf4-4ab7-9afd-475800fb9700	455	466	1000	434	6	11	15	3	3	0	0	0	1	2
ca78e887-ec85-4e3d-8853-a4b04206eec8	274	279	1000	219	13	5	42	17	5	0	2	1	1	4
ca7b0945-1178-4ab4-9a6f-b9946710fb60	215	219	216	195	4	4	16	3	2	0	0	0	2	0
ca7da109-3252-476e-ba0a-e13a61d907de	830	873	1000	614	67	43	149	37	29	0	6	18	3	11
ca7e6c87-4280-4e62-974b-a47cc90ac149	413	425	1000	368	6	12	39	9	2	0	0	2	0	2
ca82ddc3-9cd4-4caa-9387-3821db43fb88	503	521	1000	376	49	18	78	14	18	2	3	15	2	9
ca83b30a-bf6a-4306-98ea-b9423333695f	303	315	1000	279	7	12	17	4	2	0	1	3	0	1
ca84301e-d694-4346-a061-95a38653b3c1	640	686	1000	386	81	46	173	52	31	5	9	15	6	15
ca84518e-e93e-4071-a164-d5948ee1634b	184	190	1000	122	17	6	45	8	9	1	1	2	2	2
ca84d1a0-f825-4c22-ae82-3a8a4518cb6e	502	521	1000	365	34	19	103	26	13	2	2	11	0	6
ca85734b-d203-44a0-866a-1d013854d8d4	820	860	1000	608	74	40	138	21	24	2	11	22	3	12
ca865f70-4136-404c-80d5-00c921ed83ff	518	546	1000	404	49	28	65	11	15	1	8	12	3	10
ca88821a-05ac-4240-9483-86d99823e1d9	371	386	1000	300	25	15	46	8	7	1	4	6	2	5
ca88be48-eb38-4d0d-ae3f-f6291b8cf2e7	329	359	1000	291	10	30	28	6	5	0	0	2	0	3
ca89558b-e5f8-40cc-9db8-bcc218dab1a1	374	417	1000	277	32	43	65	11	11	0	4	4	3	10
ca897711-b401-494b-9a4d-4d6836799011	503	523	1000	440	19	20	44	8	13	0	2	1	0	3
ca8d1a32-aebe-4fdd-ac67-0428229ccc21	208	213	1000	183	2	5	23	10	0	0	1	1	0	0
ca8d7f83-2615-4291-8962-60f17cb5d1db	327	341	1000	285	6	14	36	6	2	0	2	1	0	1
ca8e9b84-ceaf-4897-8eaf-dcd00017a09e	273	275	32	248	5	2	20	3	1	0	1	2	0	1
ca945027-3500-4731-970d-25794a340b62	259	271	1000	181	24	12	54	14	10	0	3	3	1	7
ca94f735-8adf-466f-8bba-8438500be409	444	466	1000	415	11	22	18	5	4	0	0	4	1	2
ca9545b4-d43e-4506-a338-52b3572ac8e0	266	274	1000	209	16	8	41	8	5	1	2	4	0	4
ca964942-4d24-4167-a546-4fb7c113d787	286	297	1000	225	15	11	46	2	3	2	3	1	0	6
ca96bffb-bacd-486e-ab50-c0ca9c8187de	207	221	1000	124	33	14	50	13	11	0	3	8	3	8
ca976ba0-66b4-4924-b74a-b4e4e17c4ba6	604	617	1000	562	14	13	28	6	4	1	0	3	1	5
ca9791f3-76fa-44b3-a9f1-6dde2921bdc1	247	253	1000	196	17	6	34	11	8	1	3	4	0	1
ca98022c-d700-4878-9242-9b7f05e47c49	321	334	1000	226	29	13	66	15	10	1	6	5	2	5
ca98626b-e7d4-46e0-b5fa-b30c63684d55	543	565	1000	498	19	22	26	7	4	2	1	5	0	7
ca98967f-f329-498f-a6a9-c7917d63fe5d	413	417	1000	389	5	4	19	3	3	0	0	1	0	1
ca9933a0-8310-4410-8297-c693c703af8b	332	344	1000	272	13	12	47	11	4	1	5	1	0	2
ca99e27f-66ab-4deb-86dc-da28d7ff526a	362	381	1000	282	29	19	51	10	12	2	5	3	2	5
ca9a0607-516f-4a5b-936a-68c377365f88	210	213	1000	162	14	3	34	9	8	0	1	1	0	4
ca9a9898-1f44-4be4-9271-cb4cf6363fae	506	531	1000	346	51	25	109	22	23	1	6	7	2	12
ca9ca086-61e4-47b1-a46d-e499b3644a83	317	324	648	306	2	7	9	3	1	0	0	1	0	0
ca9cbaf4-8ea2-4312-ab4d-468ece5aec45	308	320	1000	221	27	12	60	21	13	1	2	8	0	3
ca9e2bbd-4354-4a80-8c0d-38e9ab680d26	324	340	1000	234	40	16	50	16	19	1	7	8	3	2
ca9f017d-78dc-4bb0-995c-fbb7487f9b8f	503	513	1000	459	14	10	30	8	4	1	2	4	1	2
ca9f8372-9f53-4f56-92b9-4a6f36abdc4f	285	289	270	268	4	4	13	5	1	0	1	0	0	2
caa015fa-7399-491c-905e-995c09ebf3c8	761	815	1000	549	79	54	133	14	23	2	8	21	6	19
caa044b0-7c2c-42b1-b33d-18de2be2fdb5	223	226	1000	202	2	3	19	7	1	0	0	0	0	1
caa05a13-e568-4152-a523-1c86096630bf	353	371	1000	239	30	18	84	19	10	2	2	8	2	6
caa06899-e543-4fb4-9ef2-58fb1b22705b	329	348	1000	244	25	19	60	10	6	0	5	3	1	10
caa08e8d-e1b3-4f59-aaa1-3f5e12dd4756	428	449	1000	405	6	21	17	6	0	0	2	3	0	1
caa0914e-d7c5-43c6-bf54-bd1b01af6b2a	868	918	1000	660	82	50	126	20	38	1	8	12	5	18
caa2fc56-5a03-4449-80b1-3b09ff21d557	649	671	1000	520	28	22	101	26	7	0	8	4	2	7
caa32670-5ae8-4e5c-95ab-23186914a80f	460	474	1000	395	14	14	51	8	1	2	2	4	0	5
caa41b03-250f-4752-bb08-c4c7c4acb7d0	325	332	1000	304	4	7	17	7	3	1	0	0	0	0
caa4a1c2-4a51-420f-aeab-2275ec9d27bf	571	593	1000	540	5	22	26	8	1	0	1	2	0	1
caa56678-80d1-4109-bd30-5f24a309d27d	536	553	1000	442	29	17	65	12	12	0	2	6	2	7
caa5a284-c1c5-4396-a9a5-9a0fbf112ff4	331	343	1000	302	3	12	26	7	1	0	0	0	0	2
caa5c9cf-cabf-40a5-b307-2e65b57a2002	409	427	1000	308	40	18	61	14	16	2	2	8	5	7
caa6844f-cb68-4d4d-a579-e5fdc7aecee8	213	222	1000	171	9	9	33	3	3	1	1	1	1	2
caa75a4b-23c5-432c-b88d-792f0ac88248	313	362	1000	269	10	49	34	3	4	0	1	2	1	2
caa8a1b0-aeb3-4500-a584-12c8f00c6a6c	320	344	1000	225	20	24	75	8	3	1	4	7	2	3
caa9f5a3-7a35-4523-836d-56828d314d11	383	401	1000	278	28	18	77	21	9	2	6	5	2	4
caacbeff-0ead-4681-af8a-6d025aa24c4d	334	354	1000	271	14	20	49	11	4	0	3	2	0	5
cab146c5-a677-4576-9d51-11b07d7930d1	215	222	1000	177	11	7	27	6	6	0	0	3	0	2
cab20d28-1dc4-46c6-9aac-8dfe0c345deb	432	445	1000	321	43	13	68	11	19	2	6	6	3	7
cab30331-e7b8-470b-834b-71f635cbfd5c	333	345	1000	290	7	12	36	6	2	1	1	0	0	3
cab34304-ea17-4d39-93c1-c565c87bf571	250	258	1000	201	10	8	39	10	4	1	3	2	0	0
cab54d20-0d6a-4c34-bd4d-83e59b9674ec	202	212	1000	148	17	10	37	2	8	3	1	1	2	2
cab6123c-36db-4d3f-b374-a86fc1b0ce35	103	106	108	75	11	3	17	2	3	0	0	1	3	4
cab624de-7d8f-4fef-9ff6-aa308c271f88	1212	1269	1000	917	91	57	204	66	42	4	6	18	7	14
cab96bac-0b0a-4ab7-9fba-6872764035af	424	448	1000	310	34	24	80	18	15	0	3	8	4	4
cab9e59d-1c4e-4047-b5b1-20f258bce599	267	290	1000	192	29	23	46	6	8	4	3	4	2	8
cabb67da-4f9a-48d9-8dea-a5e4234c935f	234	242	1000	168	21	8	45	13	12	0	1	2	0	6
cabc4b3d-04ad-414e-90e9-6f49705208cf	337	340	1000	309	5	3	23	4	3	0	0	2	0	0
cabdced8-581b-491d-afa4-fc347b9f3c49	222	227	384	203	6	5	13	4	0	0	3	0	1	2
cabff00c-e8d0-488e-ad65-9eee8faf31a4	233	237	144	215	1	4	17	3	0	0	0	0	0	1
cac063f2-22c1-4e4e-9031-69e8a8580423	243	252	1000	176	14	9	53	13	5	0	1	4	0	4
cac22b81-e7a4-4254-83f7-457b7971e18d	327	352	1000	293	7	25	27	3	2	1	0	0	1	3
cac24299-4e8b-4999-804f-fbbffc008fbf	429	447	1000	297	30	18	102	38	10	3	3	6	2	6
cac5b23a-da9a-45e4-a647-3664a5b30c25	186	197	1000	172	7	11	7	3	2	1	1	1	1	1
cac65642-f663-46be-9325-e5a27b94e3c0	406	422	1000	350	20	16	36	13	7	1	2	4	0	6
cac76e6b-32b0-4f36-8879-77df1bba2baf	611	622	1000	565	10	11	36	16	4	0	2	1	1	2
cac7d15b-a6ab-48f1-b703-5dbea88801e1	413	426	1000	377	2	13	34	8	0	0	1	0	1	0
cac836fa-662e-45be-8d88-6f7ac5a0ab47	337	359	1000	278	13	22	46	5	2	0	3	3	0	5
cac85e10-922d-4ad6-a743-16d1aaba7b98	201	218	1000	146	12	17	43	6	4	0	3	1	1	3
cac93194-7a5b-4a6d-8458-f09dd521559b	761	792	1000	576	53	31	132	29	17	3	5	13	5	10
cac96499-9596-4619-be3d-0693d212f236	219	225	1000	199	4	6	16	5	3	0	0	0	1	0
cacae866-edd0-4ce0-8212-965999fd1cc2	545	553	1000	510	7	8	28	7	2	0	0	3	0	2
cacd23f7-dbe8-43d2-a884-ecd5db0e45e2	332	345	1000	262	11	13	59	10	7	0	1	1	0	2
cacdf90a-45ab-4cfa-a9ab-60e819752975	272	281	1000	221	15	9	36	8	7	1	1	2	1	3
cad062ef-29c4-44ff-9e8e-23bdd0109b0b	724	789	1000	580	54	65	90	27	18	2	4	17	5	8
cad166a7-3fb9-418e-a144-bd0bf687268c	333	342	1000	294	6	9	33	5	2	1	0	2	1	0
cad1f35a-fb82-4bd6-99c3-da488f315df0	548	574	1000	403	51	26	94	33	24	1	3	14	4	5
cad39cdc-cadb-4647-90c0-e7e1fd0af1e9	323	330	1000	304	3	7	16	4	1	1	0	1	0	0
cad3e4e4-b561-4398-9b60-8dc2c460034c	1891	1985	1000	1238	179	94	474	35	41	17	28	48	17	28
cad469ed-cc05-4410-a780-e69ec9483014	353	367	1000	266	28	14	59	11	11	1	2	11	0	3
cad61f60-b1e6-4c63-801e-9d2621518c08	286	300	1000	247	14	14	25	3	8	0	0	2	1	3
cad64afc-bcd5-4e51-b6dc-dba83c1b92b3	337	358	1000	234	38	21	65	18	13	2	5	8	1	9
cad6cc58-28aa-49b4-b9d1-1a9b0700ffbb	377	389	1000	261	32	12	84	17	9	2	6	6	0	9
cadbad24-393f-493d-9f8d-4ad4085daae0	467	479	1000	354	41	12	72	15	18	2	3	8	4	6
cadc315b-d17d-4dd7-ac7f-5237a481aa95	388	417	1000	318	23	29	47	5	10	1	2	5	1	4
cadca061-3f2b-4b69-8ad1-81365cd647e0	208	212	1000	194	1	4	13	4	0	0	0	1	0	0
cadcac2b-f331-4180-a579-efc35e655e97	381	399	1000	285	28	18	68	21	9	0	3	8	0	8
cadcd215-ede8-4578-b8f7-c07f8096f384	415	437	1000	341	19	22	55	15	7	0	4	0	3	5
caddeecd-3a09-403a-83f0-79c6bc5ef79a	246	253	1000	212	12	7	22	5	6	0	4	2	0	0
cadf4f4b-3435-47c2-9ded-0b85a1546f4c	222	231	1000	205	2	9	15	1	1	1	0	0	0	0
cae4591c-05c5-411d-a364-a0b81cc20850	180	185	1000	112	23	5	45	16	11	2	3	2	1	4
cae4a658-6906-4e13-9e92-ea2ecca3cd49	245	253	1000	197	14	8	34	15	3	0	2	6	1	2
cae84008-9bee-4f5e-a75b-d2fb98db9975	560	577	1000	398	41	17	121	17	22	3	4	3	2	7
cae8d45b-5869-49ae-90c5-e775b66b5495	401	422	1000	333	19	21	49	8	8	1	3	3	2	2
cae94256-cb2e-4092-89cf-156146a9b13e	325	335	1000	304	6	10	15	4	2	0	0	0	1	3
caeb5b3e-68e4-427b-94d5-df4b267740be	373	396	1000	333	20	23	20	2	7	0	3	9	0	1
caec1d82-a573-448b-906c-04ff429dad13	515	579	1000	385	56	64	74	20	16	3	6	10	3	18
caec82bd-2519-4993-ad7a-63f5f2944429	768	796	1000	638	31	28	99	13	12	2	4	3	2	8
caef78b9-1352-47e3-8c88-eda59b968776	333	342	1000	291	5	9	37	10	3	0	0	0	0	2
caf06606-bc0c-426d-84d4-d1dd384a7f99	368	392	1000	300	26	24	42	11	8	0	5	5	4	4
caf0d650-5da8-4f3c-9ab4-211da1e31086	180	190	1000	132	21	10	27	3	5	3	1	8	3	1
caf11c2f-938c-4000-a5fe-63ee2cd62e31	635	655	1000	462	50	20	123	25	24	3	4	11	1	7
caf3277b-8ef1-41b1-845e-2877e5ba5a87	317	332	1000	294	3	15	20	8	3	0	0	0	0	0
caf3c6bd-98d5-45d8-826b-01efc5db5628	184	190	1000	138	13	6	33	15	5	3	0	3	1	1
caf48575-c5ff-460b-8cee-8ea4ec8e8212	457	481	1000	366	31	24	60	17	12	2	5	0	3	9
caf4f516-8228-44d7-8605-cd4595ea9373	484	523	1000	354	54	39	76	12	16	6	7	11	1	13
caf57f8f-46f5-4983-8146-b7c7ab826c60	195	204	864	187	2	9	6	2	1	0	0	1	0	0
caf949a2-3263-449d-b460-7e86e5208ee6	293	313	1000	238	18	20	37	8	4	1	3	4	0	6
caf94a6e-2c2f-4192-b6c6-02c32c092dd4	355	377	1000	271	26	22	58	7	7	1	2	11	1	4
cafa33d3-78f9-4ab2-84da-8fc4652ec1fa	226	234	1000	172	17	8	37	8	6	1	0	4	1	5
cafb54be-9fba-4a81-bb11-969caf295054	229	242	1000	210	6	13	13	2	2	0	0	2	0	2
cafb8fb2-5748-4235-8e85-3038e3cc21df	327	347	1000	255	30	20	42	5	13	1	0	14	0	2
cafbad28-5739-4472-a4f2-747259e24400	467	487	1000	386	36	20	45	12	13	0	8	4	1	10
cafbb65a-716b-49df-a4e7-8a7568b42d01	457	487	1000	364	40	30	53	9	19	3	2	7	2	7
caff66b9-b3d5-44cc-9544-d7d3290b6372	195	210	1000	159	11	15	25	5	2	0	3	3	2	1
cb007a34-a6e1-4751-8fb0-172fde1ad405	191	199	1000	138	12	8	41	4	5	0	2	2	0	3
cb01b60a-d858-42bb-a3f4-e6d8e5a0b352	224	233	1000	202	3	9	19	4	2	0	0	1	0	0
cb03cacd-a2e4-4bc0-ade1-45fc3d4c2886	273	281	1000	237	11	8	25	3	4	1	1	3	0	2
cb043904-7de7-4723-8293-4db59913d062	230	237	1000	165	18	7	47	7	7	0	2	2	0	7
cb0566f3-212b-457f-a348-30c76562af68	287	302	1000	192	35	15	60	17	12	3	5	6	2	7
cb0a4e39-a4f4-4463-9e62-716f2b8b55b0	296	303	1000	254	11	7	31	11	1	0	1	7	0	2
cb0a51f5-7bb9-47d6-acbb-4db19e769ced	228	244	1000	204	5	16	19	3	2	0	1	0	1	1
cb0a5e55-b941-48e4-83c7-3062d7150cf0	385	400	1000	315	31	15	39	7	13	2	2	6	1	7
cb0b7210-0ab9-491d-a4be-c4a67e9f1c56	338	355	1000	317	6	17	15	3	2	0	1	1	0	2
cb0bc948-2543-4fbf-b5cf-1b72b04b8374	667	694	1000	516	49	27	102	25	23	3	3	9	4	7
cb0be350-891d-4010-812a-2a2360d34942	213	218	1000	175	10	5	28	10	4	0	1	1	2	2
cb0e294f-6dc2-42da-a8f3-12b7a8829683	228	234	1000	208	4	6	16	5	2	0	0	1	0	1
cb0ec67c-917a-4fd9-8678-d16395ccc512	531	554	1000	370	54	23	107	29	23	0	10	7	2	12
cb0ff4b8-d52d-4a57-bda3-ed9654fe9fc1	486	503	1000	388	33	17	65	12	13	0	2	7	1	10
cb11a7d2-cc9a-43c8-a23b-996453433bf7	217	223	1000	157	18	6	42	14	5	0	7	3	1	2
cb11c63a-bc88-43f9-aaf1-180b4acb4880	242	249	1000	169	22	7	51	10	11	0	1	5	0	5
cb11e2c8-c3c7-4976-a209-da032e18a2f4	721	759	1000	516	78	38	127	19	30	0	15	13	2	18
cb135e9e-65d2-45c6-ab6d-9b24ed239c9c	247	281	1000	191	13	34	43	12	3	0	3	3	1	3
cb139ac3-0c5e-43e7-8cd2-3511e311d641	329	341	1000	296	6	12	27	7	0	0	2	0	0	4
cb139de1-3e26-4a78-98e3-c2a0a62be649	329	351	1000	283	11	22	35	13	5	0	3	0	0	3
cb160d89-3ad3-497f-b042-e6dbe1371519	303	317	1000	205	40	14	58	14	18	0	3	6	1	12
cb1a7aa1-330b-441a-ab45-8e6586a870d7	306	323	1000	233	28	17	45	13	13	1	4	3	0	7
cb1e9a54-1301-48ea-9dd3-4cd33fa3c870	434	453	1000	287	32	19	115	39	9	2	3	5	3	10
cb206b20-cadc-47fc-9d98-c05e4295f0ae	446	467	1000	378	33	21	35	2	14	2	8	1	3	5
cb218e9c-4ea4-4ec6-999c-8d492e68b4c2	531	563	1000	378	48	32	105	9	14	6	6	13	3	6
cb21beb1-61b9-468f-ae28-d28865c9a430	485	517	1000	383	39	32	63	9	14	3	2	14	2	4
cb22690e-3b85-4a5b-9eb9-6f50a0af6d2f	332	345	1000	301	4	13	27	6	0	0	0	2	0	2
cb22baf7-da39-4f9f-ba63-34c65a2bcbfe	495	515	1000	354	45	20	96	20	21	2	6	10	2	4
cb24bb49-12fe-4d98-b015-5fc39fc54c73	195	207	1000	124	18	12	53	22	7	2	2	5	0	2
cb2754da-7054-4b63-b918-8b8fa8a50eb0	109	118	1000	92	4	9	13	4	0	0	1	0	1	2
cb277337-e601-44f7-9614-590c3944ab1a	465	474	1000	426	9	9	30	9	4	0	1	2	0	2
cb277da1-209e-477d-9774-b9f6476456d3	598	616	1000	540	8	18	50	7	4	0	0	1	1	2
cb2a7a49-3f4b-420a-9297-c52290795fd2	304	311	1000	226	28	7	50	11	14	1	1	6	2	4
cb2b4cd4-2329-41d7-afa0-c2f3a1bf8c29	256	264	1000	210	12	8	34	13	7	0	1	3	1	0
cb2c86f5-e8fe-4f57-b958-dcb09508f452	340	352	1000	296	8	12	36	6	3	0	1	3	0	1
cb2dfc27-9082-48ca-8e6e-a18569ca05e2	467	487	1000	329	39	20	99	34	12	1	5	11	3	7
cb2f58ee-37a5-4e2a-9961-b79124c8c4f8	344	357	1000	293	14	13	37	10	9	0	0	0	0	5
cb2ff14b-a033-4bca-b25f-9e9470b6bf7e	338	360	1000	229	44	22	65	17	21	0	9	3	3	8
cb309abb-dcfa-4477-9c0b-7132b5124c4f	638	664	1000	487	48	26	103	19	18	4	4	12	2	8
cb30d4c5-44dd-4767-bc1b-739999204176	273	289	1000	216	13	16	44	9	6	0	3	0	0	4
cb312de4-9183-4a6d-8d9c-ffab9b55989e	315	332	1000	296	4	17	15	9	1	0	0	0	0	3
cb32fa18-2d6a-48f2-8847-51a02fa8e4a3	173	183	1000	144	8	10	21	9	4	0	0	3	1	0
cb33b984-549c-4cac-9535-1e8c47ee699d	239	255	1000	204	11	16	24	6	3	1	1	1	0	5
cb34a2a3-469e-419c-9040-a28e22242173	481	496	1000	351	64	15	66	9	26	3	7	11	5	12
cb3593da-944e-48ed-90c0-3e8950af35b2	531	551	1000	435	33	20	63	7	14	1	2	6	2	8
cb359c4d-0779-4757-a248-110897810791	165	172	1000	129	13	7	23	7	4	0	1	5	1	2
cb36c630-0911-4589-be58-de929ea40995	214	227	1000	163	15	13	36	5	5	1	1	0	2	6
cb36c781-b24c-4a5c-8043-cad5a745e836	317	322	1000	295	4	5	18	6	1	0	0	0	1	2
cb37a551-90fd-4d11-97de-898413649128	425	454	1000	338	25	29	62	6	11	1	4	4	1	4
cb37e635-ce32-4caf-8c5b-b5689b25dc30	486	512	1000	358	36	26	92	22	10	1	4	15	2	4
cb37ed17-d4a4-4033-bd28-4ad2e6af9a77	444	455	1000	333	30	11	81	8	14	1	3	4	4	4
cb3a4d29-6091-4571-bd80-93f7d30ff3cc	338	361	1000	226	31	23	81	28	14	0	4	5	3	5
cb3bd5fd-1693-427d-ae69-f20857ca44c2	437	442	1000	379	12	5	46	5	7	2	0	2	0	1
cb3c4e42-5044-45f4-9fca-dd301cabea23	326	341	1000	280	12	15	34	13	4	0	2	2	0	4
cb3ca61c-b047-46a0-9e81-881afbd7778b	283	299	1000	266	7	16	10	3	2	0	1	2	0	2
cb3ed239-f864-4cd2-a66c-1f57c8bbb4f9	216	222	1000	198	2	6	16	3	1	0	1	0	0	0
cb42f2d7-8b4e-4086-82d0-29612c4a335b	411	426	1000	340	29	15	42	10	11	2	3	6	0	7
